Date,Open,High,Low,Close,Adj Close,Volume,DailyReturn,MA50,MA200,EMA50,RSI14,Vol30d
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,327.3793640136719,26698200,0.0019286597626562152,320.3106958007813,265.2329137420654,318.2998579011359,44.550764816619555,0.22621921522994615
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,332.0370178222656,29995300,0.014227084296001058,320.9135266113281,265.7155122375488,318.83857005490574,53.538156029394315,0.22144926428979986
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,337.4132995605469,20567200,0.016191814314990394,321.6572900390625,266.2399452209473,319.5669908198329,52.90636393060195,0.22532862791755526
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,339.9538269042969,28352700,0.007529422660751184,322.45481201171873,266.7793775177002,320.3664745878511,60.50580211389118,0.22409351967581423
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,340.4363708496094,20363900,0.0014194396624584993,323.2818316650391,267.32630470275876,321.15352934321413,70.05383526365782,0.22165627601777177
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,353.9856262207031,64738600,0.039799670456125424,324.35998962402346,267.9182063293457,322.44106255409605,74.6732324974255,0.24745049242987044
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,349.6431884765625,39732900,-0.01226727138754835,325.2483288574219,268.50584114074707,323.5078125902712,67.92840887682772,0.2510927884129112
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,341.5588684082031,33778400,-0.023121628948596817,326.0142834472656,269.07553298950194,324.2156971321509,59.682147840197565,0.2603518754593601
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,338.50634765625,69405400,-0.008937026774268997,326.751611328125,269.59165077209474,324.77611479976264,52.753597915890545,0.24395877604530034
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,339.8258361816406,26678100,0.0038979727692745048,327.4109820556641,270.0745885467529,325.3662999519932,56.19778436277229,0.24377216222444653
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,345.60595703125,41637700,0.017009068276138573,328.22918823242185,270.58486335754395,326.160011994317,60.15836184710337,0.24749909116409963
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,332.5982360839844,58383700,-0.037637432696478235,328.8096417236328,271.0418762969971,326.4124913703824,47.610612653548465,0.2701345614132708
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,325.6561584472656,39635300,-0.020872262338053393,329.2416247558594,271.525506439209,326.3828312557504,45.73715699896503,0.2764336028354531
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,333.1890563964844,28484900,0.0231314463240484,329.7794616699219,272.0711855316162,326.6497420455831,54.16561714586668,0.2834367406488735
2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,330.7765808105469,25446000,-0.007240560695567222,330.2111492919922,272.6235668182373,326.8115788598954,52.147953308450106,0.2677335544572799
2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,331.19012451171875,18311900,0.0012502206176703279,330.5620928955078,273.17635437011717,326.98328653251593,49.43416877596867,0.2637049961268663
2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,322.4855041503906,27761300,-0.02628284999186359,330.7424884033203,273.64413124084473,326.8069029096875,40.45104509592019,0.2720675789993312
2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,321.6583251953125,18253700,-0.002565011277816609,330.85040954589846,274.1355285644531,326.6049979012806,38.03452324069628,0.2695960107966272
2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,322.7611999511719,23741500,0.003428715097579804,331.0969757080078,274.5886067962646,326.45426072676656,38.5332689231354,0.2638553832043132
2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,325.0555419921875,17741500,0.007108481568920633,331.4171966552734,275.04841667175293,326.39940901168507,28.022204509804197,0.26203070719973454
2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,321.05767822265625,22327600,-0.01229901740800754,331.41975646972656,275.49810829162595,326.1899293728996,28.169683059660997,0.25848192753554844
2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,317.29620361328125,22373300,-0.011715884292810452,331.20982177734373,275.9306051635742,325.8411558136989,30.161093995868725,0.25457908019449954
2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,317.9854736328125,20113700,0.0021723235629107496,331.04675720214846,276.3373749542236,325.533089845821,32.54610657333393,0.25434451159741184
2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,316.0948486328125,24355500,-0.005945633234124226,330.90141723632814,276.70962310791015,325.1629627394285,30.00997936774715,0.2546999891149345
2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,319.0784912109375,18836100,0.009439073717999458,330.7332336425781,277.08012603759767,324.924356012821,26.549522007922832,0.2512809699822616
2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,316.9318542480469,16966300,-0.006727614120099146,330.4665795898438,277.53440368652343,324.6109245710652,32.859359912172565,0.25113396223101137
2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,316.1622009277344,20698900,-0.002428450501255508,330.1738983154297,278.00716522216794,324.2796020752483,37.99057151504295,0.2510758674633288
2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,312.6887512207031,21257200,-0.01098629025493525,329.85625549316404,278.4179931640625,323.82505890448186,21.099996214089785,0.25033223238035684
2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,312.2940368652344,24755000,-0.0012623234891815382,329.73356384277344,278.84512344360354,323.3728619617663,22.37278826661411,0.24868364457678271
2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,317.62261962890625,24040000,0.017062710569690998,329.680419921875,279.3182479095459,323.14736226243843,32.31782885306512,0.2508834402277575
2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,318.1948547363281,16084600,0.0018016195071071106,329.60858947753906,279.8336688995361,322.9531462810223,42.90392263743364,0.25087160183108753
2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,322.67486572265625,21166400,0.01407945766451979,329.526708984375,280.4000769042969,322.94223331794916,51.4999693791901,0.2507949746365295
2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,315.73785400390625,23281400,-0.02149845697840147,329.25803466796873,280.89690910339357,322.6597086389671,41.15882166282887,0.2523479716235992
2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,318.7080383300781,21684100,0.009407121409443553,328.9886993408203,281.376926651001,322.5047411758734,42.14327535082252,0.2530276292995091
2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,319.41851806640625,14808500,0.0022292495038744864,328.52166931152345,281.85560997009276,322.3837128186394,47.79136381803917,0.2531343140019187
2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,324.0661926269531,19284600,0.014550423027072767,328.2612255859375,282.3788375091553,322.44969241896547,58.90924687929973,0.22603166854553036
2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,324.44122314453125,15222100,0.0011572651702358439,328.09257141113284,282.8136837005615,322.52779166310535,58.56656213351303,0.22451020714470457
2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,323.42486572265625,26411000,-0.0031326395950068697,327.9920147705078,283.2232660675049,322.56297103798966,59.95772970893364,0.2157780733216808
2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,324.31292724609375,14942000,0.0027458047217649995,327.78810302734377,283.6644586181641,322.63159677164083,57.540224023633264,0.21504124053314097
2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,329.1382141113281,18553900,0.01487849067938285,327.7730615234375,284.1277252197266,322.8867582359423,66.32358054579262,0.21966937344459514
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,328.47711181640625,17535800,-0.002008585653619277,327.87123046875,284.5855302429199,323.1059877881174,66.5166990423192,0.21295508818492953
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,325.54638671875,18381000,-0.008922159237975458,327.79321350097655,285.02892654418946,323.20168970696574,67.49935413556756,0.185187373556069
2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,329.8486633300781,19530100,0.013215556328828093,327.7760339355469,285.4960884094238,323.46235533924465,71.59505231796831,0.17909154583692355
2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,333.47015380859375,16583300,0.010979248610419878,327.8470391845703,285.97729026794434,323.8548180243172,70.3497403438152,0.1689143367278535
2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,327.38177490234375,17565500,-0.01825764266071206,327.6881579589844,286.41344703674315,323.9931300587496,60.33304706416205,0.17593706576805232
2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,331.61505126953125,16544400,0.012930702597755417,327.6641619873047,286.8582740020752,324.29202892976065,60.111653709203324,0.18003162129193678
2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,334.2201232910156,20267000,0.007855711046622638,327.6891162109375,287.3165676116943,324.68136596353537,73.17502871876428,0.16292631800865484
2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,325.852294921875,37679800,-0.025036877752134923,327.48526977539063,287.7611013793945,324.7272847462154,57.89018858690926,0.17964990493198532
2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,324.7076110839844,16834200,-0.0035128917479776423,327.3382897949219,288.2069192504883,324.7265132300495,55.785836613286065,0.17979100769906023
2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,324.3030700683594,16505900,-0.0012458624368998361,327.28936767578125,288.57813926696775,324.7099076158656,50.285641526875764,0.1786536214060436
2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,316.5272521972656,21436500,-0.023977009744171385,327.07232543945315,288.91268547058104,324.3890191680773,41.90219241134021,0.18856194209670787
2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,315.30364990234375,35560400,-0.0038657091496162588,326.7376580810547,289.23949630737303,324.0327301772642,41.725228172209384,0.18582282755546808
2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,312.8170166015625,21447900,-0.007886471664858341,326.245732421875,289.57749404907224,323.59289827233476,38.65625779190039,0.18701657345684217
2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,313.34002685546875,17836000,0.001671936711078681,325.7134564208984,289.9430010986328,323.19082488343804,32.96450377484285,0.18638368202331912
2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,308.01141357421875,26297600,-0.017005849315599453,325.0649572753906,290.2855404663086,322.595553851704,29.949723322805212,0.19018887794103556
2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,308.65283203125,19410100,0.0020824502884102536,324.1583013916016,290.61643859863284,322.0487804469803,32.672084040242154,0.189639398374222
2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,309.4916076660156,19683600,0.002717537465137143,323.35526977539064,290.96123336791993,321.5563422987072,27.52247886898705,0.1898447689421186
2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,311.57366943359375,24147300,0.006727360988169284,322.75556579589846,291.2816944885254,321.1648649314479,24.971850028673202,0.18839310115176533
2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,317.54364013671875,20570000,0.019160703515087585,322.3363116455078,291.61039451599123,321.02285611596835,38.72427972024058,0.19638109801152168
2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,309.2449035644531,21033500,-0.026134160862716693,321.72469299316407,291.8961305999756,320.56097562375203,26.546667340700353,0.20470271644805613
2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,314.7411804199219,20720100,0.017773217253112206,321.1073974609375,292.24958068847656,320.3327483608567,30.74517185831418,0.2115912027522167
2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,315.1358947753906,16965600,0.0012540918698409342,320.7581506347656,292.62617431640626,320.12895018103455,37.42467986480515,0.20724976774380688
2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,322.9314270019531,25673600,0.024737049494532037,320.7036560058594,293.0625233459473,320.2388512328353,48.1971226818954,0.2102400137967738
2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,325.45758056640625,19891200,0.007822569602176976,320.5490264892578,293.5048876190186,320.4435072851322,51.123473046565735,0.20972822041182845
2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,324.0464782714844,20557100,-0.004335748740177059,320.41442443847654,293.9273081970215,320.5848002649892,58.35161453022974,0.21019752869223737
2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,328.023193359375,20063200,0.012272051556008412,320.3510858154297,294.400191116333,320.87650195496514,63.31339702220252,0.20898042003074857
2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,326.77984619140625,19313100,-0.0037904245588102903,320.43697265625,294.8642110443115,321.1080056505118,65.00526703127031,0.20933455091728806
2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,323.39520263671875,21072400,-0.01035756517464359,320.4717102050781,295.31998138427736,321.19769964997096,60.179763561360105,0.21140820488006037
2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,328.2402648925781,22158000,0.01498186187165551,320.58129150390624,295.81188507080077,321.4738786790928,70.68198936289043,0.21567883655081632
2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,327.66790771484375,18338500,-0.001743714098944249,320.6335388183594,296.2691722869873,321.716781778534,69.46851722241664,0.2113809492392732
2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,325.74371337890625,23153600,-0.005872391804729427,320.72725952148437,296.72266998291013,321.87470066482314,66.27786774356633,0.21198569908177767
2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,326.9377136230469,25052100,0.0036654590560025735,320.9200897216797,297.1833137512207,322.0732501925966,65.66710669711404,0.21061593723211827
2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,322.34930419921875,25027700,-0.014034506368141075,321.00736633300784,297.67237197875977,322.08407583991516,55.04253776651748,0.21082137275747673
2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,324.9642028808594,24374700,0.008112003493032427,321.18475341796875,298.2077787017822,322.19702199838355,68.72798482825621,0.2096036213216833
2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,326.1582336425781,31153600,0.003674345516009092,321.32634826660154,298.7363165283203,322.3523636314892,65.15598616769242,0.20325103041497777
2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,336.1640625,55053800,0.0306778361707305,321.71099243164065,299.30415145874025,322.8939988812347,72.23966190469736,0.21899518248581323
2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,323.5531311035156,37828500,-0.037514216429617275,321.85881103515624,299.8004539489746,322.91984720367714,50.596740365800784,0.24389792081002673
2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,325.44769287109375,29856500,0.005855488899509265,322.1139898681641,300.27231826782224,323.0189784063209,49.99039284943342,0.23362218198477364
2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,332.8485107421875,22828100,0.02274042198856563,322.52507934570315,300.7677596282959,323.40445026262944,57.66062953017638,0.2423573028956612
2023-10-31,338.8500061035156,339.0,334.69000244140625,338.1099853515625,333.6379089355469,20265300,0.0023716440599332866,322.84538513183594,301.2636195373535,323.80576236744974,55.17366272363396,0.2423007243524638
2023-11-01,339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,341.4926452636719,28158800,0.0235426973906685,323.3113409423828,301.79326469421386,324.499365618282,62.08465871064288,0.2387495667828548
2023-11-02,347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,343.7128601074219,24348100,0.00650150120227555,323.73210083007814,302.3562588500977,325.2528359904051,67.01377264881867,0.23818357067664242
2023-11-03,349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,348.1336364746094,23637700,0.012861829975770567,324.3800164794922,302.96037063598635,326.15012228390333,66.77770022072875,0.2375415355916986
2023-11-06,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,351.8143005371094,23828300,0.010572560869936076,325.0421417236328,303.5422611236572,327.15656064677415,69.35009823874583,0.23828709140976298
2023-11-07,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,355.76141357421875,25833900,0.011219308115341997,325.76899963378906,304.13232215881345,328.27831958510535,73.29974095080718,0.2306074192556819
2023-11-08,361.67999267578125,363.8699951171875,360.54998779296875,363.20001220703125,358.39605712890625,26767800,0.007405647307891172,326.4555969238281,304.73820259094236,329.4594073319211,73.88381758505433,0.23055471649125553
2023-11-09,362.29998779296875,364.7900085449219,360.3599853515625,360.69000244140625,355.9192810058594,24847300,-0.006910723691795684,327.0851580810547,305.33870697021484,330.4970494367814,76.33129692566433,0.2330924568892064
2023-11-10,361.489990234375,370.1000061035156,361.07000732421875,369.6700134277344,364.7804870605469,28042100,0.024896673284023674,327.9122705078125,305.94730293273926,331.8414979710467,78.44357589836964,0.24025356776775014
2023-11-13,368.2200012207031,368.4700012207031,365.8999938964844,366.67999267578125,361.83001708984375,19986500,-0.00808834374469547,328.6626123046875,306.5403625488281,333.0175183286466,74.85903065150234,0.2396514755507516
2023-11-14,371.010009765625,371.95001220703125,367.3500061035156,370.2699890136719,365.37255859375,27683900,0.009790623598336268,329.3872991943359,307.1778423309326,334.28634343708205,72.37004114518426,0.22173174297363674
2023-11-15,371.2799987792969,373.1300048828125,367.1099853515625,369.6700134277344,365.5208740234375,26860100,0.00040592930749472345,330.12817443847655,307.79107147216797,335.5112269894882,89.72545163468966,0.21919232586071183
2023-11-16,370.9599914550781,376.3500061035156,370.17999267578125,376.1700134277344,371.94793701171875,27182300,0.017583299463956648,331.05620544433594,308.41222763061523,336.94011757859533,90.53740555496435,0.22180250507700897
2023-11-17,373.6099853515625,374.3699951171875,367.0,369.8500061035156,365.6988830566406,40157000,-0.01680088349268416,331.77320983886716,308.94406860351563,338.0679123032246,79.2247641935885,0.22338255141952107
2023-11-20,371.2200012207031,378.8699951171875,371.0,377.44000244140625,373.20367431640625,52465100,0.02052177790929499,332.56788024902346,309.5440612030029,339.44578532334936,81.44214338686983,0.2281290674384514
2023-11-21,375.6700134277344,376.2200012207031,371.1199951171875,373.07000732421875,368.8826904296875,28423100,-0.011578085062086907,333.3978985595703,310.1301917266846,340.6001737588921,73.0615674374266,0.23155437058054337
2023-11-22,378.0,379.7900085449219,374.9700012207031,377.8500061035156,373.60906982421875,23345300,0.012812689554573042,334.23777893066404,310.68707832336423,341.8946402712578,74.15239465552156,0.23171867764365806
2023-11-24,377.3299865722656,377.9700012207031,375.1400146484375,377.42999267578125,373.1937561035156,10176600,-0.0011116264412385224,335.0172515869141,311.2459558868408,343.12205657840514,71.6463533577325,0.23101987129387688
